owner_org,d_fiscal_year,total
aafc-aac,2017-2018,295367.37630136986
aafc-aac,2018-2019,340427.5875
aafc-aac,2019-2020,350644.2554508197
aafc-aac,2020-2021,254502.38731276535
csc-scc,2017-2018,1387599.315
csc-scc,2018-2019,2148462.865
csc-scc,2019-2020,1466050.3499999999
csc-scc,2020-2021,449465.77
dfo-mpo,2017-2018,103373.77
dfo-mpo,2018-2019,51278.04
dfo-mpo,2019-2020,1266.93
dnd-mdn,2017-2018,12221414.9473656
dnd-mdn,2018-2019,3022680.9656943963
dnd-mdn,2019-2020,51757795.52324299
dnd-mdn,2020-2021,31716649.281682376
ec,2017-2018,15088.582677165356
isc-sac,2017-2018,269510.35000000003
isc-sac,2019-2020,336272.07
isc-sac,2020-2021,382742.44
pc,2017-2018,1239195.5386951477
pc,2018-2019,1571605.7341536232
pc,2019-2020,1248689.1288879435
pc,2020-2021,547182.0911054907
phac-aspc,2017-2018,12759.6
phac-aspc,2019-2020,16280.25
phac-aspc,2020-2021,13557.859999999999
pwgsc-tpsgc,2017-2018,362885.6819044798
pwgsc-tpsgc,2018-2019,305417.02702702704
pwgsc-tpsgc,2019-2020,247575.85
pwgsc-tpsgc,2020-2021,119962.5
rcmp-grc,2017-2018,566414.8138765371
rcmp-grc,2018-2019,593168.3537438974
rcmp-grc,2019-2020,249154.40410634605
rcmp-grc,2020-2021,64923.47065217391
tc,2017-2018,849770.20812947175
tc,2018-2019,1134924.6310327786
tc,2019-2020,879390.2108224998
tc,2020-2021,545433.0028242075
