d_most_recent_category,total,percentage
11_defence,142512715.91,0.879
5_transportation_and_logistics,18109776.84,0.1117
6_industrial_products_and_services,1311721.23,0.0081
1_facilities_and_construction,166490.23,0.001
0_other,29543.14,2e-4
