d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
6_industrial_products_and_services,2017-2018,463297.35,476385.88
6_industrial_products_and_services,2018-2019,619425.63,627726.75
6_industrial_products_and_services,2019-2020,926593.66,912140.57
6_industrial_products_and_services,2020-2021,566049.57,537649.62
6_industrial_products_and_services,2021-2022,804780.81,740104.81
