d_fiscal_year,total,total_constant_2019_dollars
2017-2018,318908.76,328720.16
2018-2019,374848.42,380814.75
2019-2020,989816.44,984545.95
2020-2021,740742.84,706238.15
2021-2022,863867.41,808443.75
