normalized_vendor_name,original_vendor_name
OPSIS,OPSIS Gestion d'infrastructures Inc.
OPSIS,OPSIS GESTION D'INFRASTRUCTURES INC
OPSIS,OPSIS GESTION INFRASTRUCTURES INC
OPSIS,OPSIS
OPSIS,OPSIS GESTION D`INFRASTRUCTURE INC
OPSIS,Opsis Infrastructure Management
OPSIS,Opsis Facilities Management
OPSIS,OPSIS GESTION D INFRASTRUCTURE INC
OPSIS,"Opsis, Gestion d’infrastructures Inc."
OPSIS,OPSIS Gestion D'infrastructures Inc.
OPSIS,Opsis
OPSIS,OPSIS SERVICES AEROPRTUAIRES
OPSIS,Opsis Service Aeroporuaires
OPSIS,"OPSIS Services AÃ©roportuaires, Local 101-1"
