d_fiscal_year,total,total_constant_2019_dollars
2017-2018,5645836.74,5791086.86
2018-2019,4526476.60,4594691.94
2019-2020,8072753.51,7996218.22
2020-2021,5245931.25,4986642.37
2021-2022,4215922.60,3910457.26
