d_fiscal_year,total,total_constant_2019_dollars
2017-2018,584898.38,602825.07
2018-2019,522748.38,532303.69
2019-2020,541005.58,536663.96
2020-2021,715662.12,681915.67
2021-2022,1145694.44,1072096.23
