normalized_vendor_name,original_vendor_name
RIGHTWAY SANITATION SERVICES,Rightway Sanitation Services
RIGHTWAY SANITATION SERVICES,RIGHTWAY SANITATION SERVICES
RIGHTWAY SANITATION SERVICES,Rightway Saniation Services
RIGHTWAY SANITATION SERVICES,RightWay Sanitation Services
RIGHTWAY SANITATION SERVICES,Rightway Sanitaion Services
