d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,5069244.69,5199135.96
1_facilities_and_construction,2018-2019,3651335.81,3708119.48
1_facilities_and_construction,2019-2020,3661339.47,3630441.51
1_facilities_and_construction,2020-2021,910333.04,859336.12
