owner_org,d_fiscal_year,total
aafc-aac,2018-2019,2321.231693989071
aafc-aac,2019-2020,43810.85830601093
aafc-aac,2020-2021,8031.263837837838
cbsa-asfc,2017-2018,20118.05
cbsa-asfc,2020-2021,166771.4782322357
cfia-acia,2020-2021,2143.5176136363634
cic,2020-2021,9844.325835616439
cihr-irsc,2020-2021,5040.955835616438
cra-arc,2019-2020,4152.314337016575
cra-arc,2020-2021,11030.895662983427
cta-otc,2019-2020,9931.368065395096
cta-otc,2020-2021,45875.857180506544
dfo-mpo,2017-2018,212654.16
dfo-mpo,2018-2019,164878.06999999998
dfo-mpo,2020-2021,155788.88999999998
dnd-mdn,2018-2019,249556.59737504183
dnd-mdn,2019-2020,457766.35262495815
dnd-mdn,2020-2021,345160.7536883
elections,2017-2018,34415.50568880286
elections,2018-2019,211203.94946188206
elections,2019-2020,58737.05534111835
elections,2020-2021,115982.89156299122
fcac-acfc,2019-2020,158194.78
hc-sc,2018-2019,90344.01000000001
ic,2017-2018,4313.9962739726025
ic,2018-2019,94099.04372602739
ic,2019-2020,22868.77762295082
ic,2020-2021,71911.80963732315
nrc-cnrc,2017-2018,30846.76
nrc-cnrc,2018-2019,23072.437917808216
nrc-cnrc,2019-2020,8884.682082191779
nrc-cnrc,2020-2021,2558.4437158469946
nserc-crsng,2018-2019,4419.815573770491
nserc-crsng,2019-2020,6364.5344262295075
oag-bvg,2017-2018,3678.7849065420564
oag-bvg,2018-2019,70085.71509345795
oag-bvg,2019-2020,64708.270000000004
oag-bvg,2020-2021,40367.697851239674
ocol-clo,2017-2018,60390.290319634696
ocol-clo,2018-2019,15675.03393495935
ocol-clo,2019-2020,14863.902731707318
ocol-clo,2020-2021,12260.465315068494
pwgsc-tpsgc,2018-2019,6807.985492227979
pwgsc-tpsgc,2019-2020,149446.13450777202
pwgsc-tpsgc,2020-2021,49887.0395622435
rcmp-grc,2019-2020,19520.91
rcmp-grc,2020-2021,788582.7600000001
ssc-spc,2017-2018,12941402.958379392
ssc-spc,2018-2019,14386886.939688938
ssc-spc,2019-2020,26728585.15005301
ssc-spc,2020-2021,40979113.220127046
statcan,2018-2019,14065.460000000001
statcan,2019-2020,201615.74951829118
statcan,2020-2021,367938.5635005767
tbs-sct,2018-2019,88724.55
tbs-sct,2020-2021,182325.41941692642
tc,2020-2021,31639.389999999996
vac-acc,2020-2021,10412.26
