owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2018-2019,2321.23,2344.07
aafc-aac,2019-2020,43810.86,43085.38
aafc-aac,2020-2021,8031.26,7637.86
aafc-aac,2021-2022,16873.65,15638.94
cbsa-asfc,2017-2018,20118.05,20639.37
cbsa-asfc,2020-2021,166771.48,158637.36
cbsa-asfc,2021-2022,182120.87,168793.73
cfia-acia,2020-2021,2849.67,2683.30
cfia-acia,2021-2022,104012.87,96570.23
cic,2020-2021,9844.33,9333.29
cic,2021-2022,40035.15,37062.89
cihr-irsc,2020-2021,5040.96,4746.65
cihr-irsc,2021-2022,49807.65,46286.29
cra-arc,2019-2020,4152.31,4056.13
cra-arc,2020-2021,11030.90,10517.84
crtc,2020-2021,4788.78,4553.19
crtc,2021-2022,8244.84,7654.88
cta-otc,2019-2020,9931.37,9691.02
cta-otc,2020-2021,45606.74,43445.74
cta-otc,2021-2022,15167.72,14082.40
dfo-mpo,2017-2018,212654.16,217666.86
dfo-mpo,2018-2019,164878.07,166500.31
dfo-mpo,2020-2021,155788.89,149562.63
dfo-mpo,2021-2022,244343.54,223941.31
dnd-mdn,2018-2019,249556.60,252101.29
dnd-mdn,2019-2020,457766.35,454548.25
dnd-mdn,2020-2021,345160.75,326290.79
dnd-mdn,2021-2022,51760.36,48169.53
elections,2017-2018,34415.51,35284.35
elections,2018-2019,211203.95,214843.18
elections,2019-2020,58737.06,58599.91
elections,2020-2021,115982.89,110014.04
elections,2021-2022,61933.92,58384.77
esdc-edsc,2021-2022,19671.43,18065.27
fcac-acfc,2019-2020,158194.78,154929.60
fcac-acfc,2021-2022,24524.59,22599.95
fja-cmf,2021-2022,50194.00,45724.71
hc-sc,2018-2019,90344.01,91345.29
hc-sc,2021-2022,10014.05,9083.02
ic,2017-2018,4314.00,4415.69
ic,2018-2019,94099.04,95587.07
ic,2019-2020,22868.78,22349.49
ic,2020-2021,71911.81,68530.83
ic,2021-2022,34745.26,31836.71
nrc-cnrc,2017-2018,30846.76,31638.47
nrc-cnrc,2018-2019,23072.44,23357.95
nrc-cnrc,2019-2020,8884.68,8834.47
nrc-cnrc,2020-2021,2558.44,2409.08
nrc-cnrc,2021-2022,9146.44,8555.74
nserc-crsng,2018-2019,4419.82,4468.11
nserc-crsng,2019-2020,6364.53,6358.21
oag-bvg,2017-2018,3678.78,3765.50
oag-bvg,2018-2019,70085.72,70897.04
oag-bvg,2019-2020,64708.27,63142.30
oag-bvg,2020-2021,40367.70,38420.50
oag-bvg,2021-2022,46926.22,43564.94
ocol-clo,2017-2018,60390.29,61989.85
ocol-clo,2018-2019,15675.03,15908.81
ocol-clo,2019-2020,14863.90,14738.47
ocol-clo,2020-2021,12260.47,11657.29
ocol-clo,2021-2022,20153.50,18721.24
pwgsc-tpsgc,2018-2019,6807.99,6874.97
pwgsc-tpsgc,2019-2020,149446.13,147793.13
pwgsc-tpsgc,2020-2021,49887.04,47432.78
pwgsc-tpsgc,2021-2022,105059.84,97058.35
rcmp-grc,2019-2020,19520.91,19298.69
rcmp-grc,2020-2021,788582.76,742543.73
rcmp-grc,2021-2022,7305.03,6673.61
ssc-spc,2017-2018,12941402.96,13276517.54
ssc-spc,2018-2019,14490117.26,14710692.17
ssc-spc,2019-2020,27058983.87,26849291.70
ssc-spc,2020-2021,41323446.84,39258513.29
ssc-spc,2021-2022,46100101.55,42693029.70
statcan,2018-2019,14065.46,14336.77
statcan,2019-2020,201615.75,197848.28
statcan,2020-2021,367938.56,350549.56
statcan,2021-2022,156677.80,145112.05
tbs-sct,2018-2019,88724.55,89838.58
tbs-sct,2020-2021,182325.42,173294.11
tbs-sct,2021-2022,173111.19,161253.68
tc,2020-2021,31639.39,29792.22
tc,2021-2022,29391.68,26546.57
vac-acc,2020-2021,10412.26,9996.12
vac-acc,2021-2022,7032.33,6448.23
