d_fiscal_year,total,total_constant_2019_dollars
2017-2018,135660.71,139095.24
2018-2019,447702.50,453443.12
2019-2020,2079448.93,2052700.91
2020-2021,2465164.55,2346738.41
2021-2022,147570.26,134231.07
