owner_org,d_fiscal_year,total,total_constant_2019_dollars
cnsc-ccsn,2017-2018,37780.81,38819.83
csc-scc,2017-2018,231613.20,237615.06
csc-scc,2018-2019,232552.94,236165.14
csc-scc,2019-2020,234525.52,232546.36
csc-scc,2020-2021,233884.74,222347.27
csc-scc,2021-2022,221974.46,176300.38
dfo-mpo,2017-2018,492642.52,505286.43
dfo-mpo,2018-2019,695708.28,706505.24
dfo-mpo,2019-2020,933436.53,922877.11
dfo-mpo,2020-2021,1247532.65,1185992.22
dfo-mpo,2021-2022,730075.57,528706.00
ec,2017-2018,582594.11,597500.54
psc-cfp,2017-2018,254088.22,260727.69
swc-cfc,2018-2019,107530.80,109180.52
wage,2018-2019,105586.57,107206.46
wage,2019-2020,109475.03,108551.17
wage,2020-2021,20284.50,19113.34
wage,2021-2022,19637.12,18568.10
