d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
2_professional_services,2017-2018,231613.20,237615.06
2_professional_services,2018-2019,232552.94,236165.14
2_professional_services,2019-2020,234525.52,232546.36
2_professional_services,2020-2021,254169.24,241460.61
2_professional_services,2021-2022,241611.59,194868.48
3_information_technology,2017-2018,1367105.66,1402334.49
3_information_technology,2018-2019,908825.65,922892.22
3_information_technology,2019-2020,1042911.56,1031428.28
3_information_technology,2020-2021,1247532.65,1185992.22
3_information_technology,2021-2022,730075.57,528706.00
