d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1598718.86,1639949.55
2018-2019,1141378.58,1159057.36
2019-2020,1277437.08,1263974.65
2020-2021,1501701.89,1427452.83
2021-2022,971687.16,723574.48
