d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
6_industrial_products_and_services,2018-2019,169826.75,171497.67
6_industrial_products_and_services,2019-2020,807228.43,800416.25
6_industrial_products_and_services,2020-2021,805022.89,765311.34
6_industrial_products_and_services,2021-2022,805022.89,747419.48
