owner_org,d_fiscal_year,total
aafc-aac,2017-2018,337.0325675675676
aafc-aac,2018-2019,24603.377432432433
aandc-aadnc,2018-2019,669540.54
atssc-scdata,2017-2018,33282.90220676071
atssc-scdata,2018-2019,94307.96595762286
atssc-scdata,2019-2020,19255.864960616436
atssc-scdata,2020-2021,27073.286874999998
cra-arc,2017-2018,24916.5
dfatd-maecd,2017-2018,6996.2169863013705
dfatd-maecd,2018-2019,72804.38301369864
dfatd-maecd,2019-2020,57212.45573770492
dfatd-maecd,2020-2021,65324.744262295084
dfo-mpo,2020-2021,30528.18
dnd-mdn,2017-2018,700342.5161089428
dnd-mdn,2018-2019,1732773.143478351
dnd-mdn,2019-2020,307142.66055557574
dnd-mdn,2020-2021,12127493.54648894
elections,2017-2018,9505.059452529747
elections,2018-2019,28659.06384996024
elections,2019-2020,43010.32764512596
elections,2020-2021,48484.98075995139
esdc-edsc,2017-2018,123237.75857534246
esdc-edsc,2018-2019,15898.513616438355
esdc-edsc,2019-2020,10854.852904109588
esdc-edsc,2020-2021,1837392.0278286948
isc-sac,2018-2019,669540.54
jus,2017-2018,98667.6695652174
jus,2018-2019,80620.06583162218
jus,2019-2020,195410.22579055442
jus,2020-2021,194876.3180698152
nrc-cnrc,2017-2018,344437.56
nrc-cnrc,2018-2019,23735.30622008129
nrc-cnrc,2019-2020,181072.93693060364
nrc-cnrc,2020-2021,119767.30684931506
nrcan-rncan,2018-2019,26372.004048582996
nrcan-rncan,2019-2020,77022.995951417
oag-bvg,2017-2018,33685.547031250004
oag-bvg,2018-2019,280.29296875
oic-ci,2018-2019,24999.27
oic-ci,2019-2020,4045.9865917602992
oic-ci,2020-2021,8738.373408239699
opc-cpvp,2019-2020,24603.007452054797
opc-cpvp,2020-2021,42355.98883464641
osfi-bsif,2019-2020,3345.407260273973
osfi-bsif,2020-2021,70506.06302705624
pch,2017-2018,24973.11
ps-sp,2018-2019,75716.7
ps-sp,2019-2020,4563.7463013698625
ps-sp,2020-2021,116757.74780821917
rcmp-grc,2017-2018,11838.449999999999
rcmp-grc,2018-2019,377592.03
ssc-spc,2017-2018,10331817.772261424
ssc-spc,2018-2019,11295598.756311867
ssc-spc,2019-2020,10174456.391001312
ssc-spc,2020-2021,7101783.786213498
statcan,2017-2018,140551.85060240963
statcan,2018-2019,7116.549397590361
statcan,2020-2021,1084254.4893495936
tc,2017-2018,52616.45080841486
tc,2018-2019,92134.36344632768
tc,2019-2020,208010.24000000002
tc,2020-2021,2034
