owner_org,d_fiscal_year,total
cra-arc,2017-2018,5194429.59
cra-arc,2018-2019,7591195.12
cra-arc,2019-2020,9218158
cra-arc,2020-2021,10921696.35
crtc,2017-2018,1138337.54
crtc,2018-2019,1607970.06
crtc,2019-2020,1226865.44
crtc,2020-2021,998140.76
csa-asc,2017-2018,559841.86
csa-asc,2018-2019,524651.14
csa-asc,2019-2020,529589.97
csa-asc,2020-2021,661704.23
csc-scc,2017-2018,12007547.88
csc-scc,2018-2019,7554684.85
csc-scc,2019-2020,6844476.46
csc-scc,2020-2021,4547188.31
csps-efpc,2017-2018,529892.73
csps-efpc,2018-2019,1263956.3
csps-efpc,2019-2020,1628485.5
csps-efpc,2020-2021,1703614.55
cta-otc,2017-2018,163880.08
cta-otc,2018-2019,225428.92
cta-otc,2019-2020,202995.69
cta-otc,2020-2021,196067.48
dfatd-maecd,2017-2018,13705073.87
dfatd-maecd,2018-2019,15681296.67
dfatd-maecd,2019-2020,19055958.33
dfatd-maecd,2020-2021,22017327.82
dfo-mpo,2017-2018,3995915.19
dfo-mpo,2018-2019,4606069.94
dfo-mpo,2019-2020,4734851.14
dfo-mpo,2020-2021,4651305.4
dnd-mdn,2017-2018,30639771.33
dnd-mdn,2018-2019,42586773.19
dnd-mdn,2019-2020,42753149.07
dnd-mdn,2020-2021,37882426.47
ec,2017-2018,3569507.74
ec,2018-2019,4553364.66
ec,2019-2020,5287274.42
ec,2020-2021,5546555.35
elections,2017-2018,1457495.54
elections,2018-2019,1693190.11
elections,2019-2020,1334878.59
elections,2020-2021,1057562.68
erc-cee,2019-2020,5249.66
erc-cee,2020-2021,15864.34
esdc-edsc,2017-2018,7218232.62
esdc-edsc,2018-2019,7597431.49
esdc-edsc,2019-2020,8444321.66
esdc-edsc,2020-2021,11003333.23
fcac-acfc,2017-2018,117028.87
fcac-acfc,2018-2019,142146.93
fcac-acfc,2019-2020,315440.78
fcac-acfc,2020-2021,915904.83
feddevontario,2017-2018,141753.13
feddevontario,2018-2019,193667.11
feddevontario,2019-2020,462783.86
feddevontario,2020-2021,457947.95
fin,2017-2018,1053205.19
fin,2018-2019,1306650.2
fin,2019-2020,1343853.61
fin,2020-2021,1941562.72
fintrac-canafe,2017-2018,191472.71
fintrac-canafe,2018-2019,354338.08
fintrac-canafe,2019-2020,271398.95
fintrac-canafe,2020-2021,48630.36
fja-cmf,2017-2018,266011
fja-cmf,2018-2019,621849.84
fja-cmf,2019-2020,885731.66
fja-cmf,2020-2021,921757.85
hc-sc,2017-2018,5741842.46
hc-sc,2018-2019,5921805.52
hc-sc,2019-2020,5535727.55
hc-sc,2020-2021,5712272.33
iaac-aeic,2017-2018,11852.77
iaac-aeic,2018-2019,156890.09
iaac-aeic,2019-2020,91583.48
iaac-aeic,2020-2021,110181.18
ic,2017-2018,7527075.16
ic,2018-2019,7667915.12
ic,2019-2020,8739040.31
ic,2020-2021,8894173.95
ijc-cmi,2018-2019,24570
ijc-cmi,2019-2020,24375
ijc-cmi,2020-2021,24375
infc,2017-2018,455108.3
infc,2018-2019,421895.4
infc,2019-2020,522346.15
infc,2020-2021,324893.5
irb-cisr,2019-2020,333879.72
irb-cisr,2020-2021,455337.23
isc-sac,2017-2018,221736.71
isc-sac,2018-2019,888784.06
isc-sac,2019-2020,1526916.18
isc-sac,2020-2021,1297661.94
jus,2017-2018,671937.98
jus,2018-2019,856904.01
jus,2019-2020,975294.12
jus,2020-2021,1034932.81
lac-bac,2017-2018,193963.09
lac-bac,2018-2019,329904.51
lac-bac,2019-2020,589783.9
lac-bac,2020-2021,194994.11
mgerc-ceegm,2017-2018,22188.79
mgerc-ceegm,2019-2020,21239.51
mpcc-cppm,2017-2018,10896
mpcc-cppm,2018-2019,10051
mpcc-cppm,2020-2021,28806.8
nfb-onf,2017-2018,62935.44
nfb-onf,2018-2019,43690.5
nfb-onf,2019-2020,100527.57
nfb-onf,2020-2021,22300.06
nrc-cnrc,2017-2018,2289229.44
nrc-cnrc,2018-2019,1822462.48
nrc-cnrc,2019-2020,1904912.04
nrc-cnrc,2020-2021,1504954.69
nrcan-rncan,2017-2018,8699319.23
nrcan-rncan,2018-2019,6218119.13
nrcan-rncan,2019-2020,10407004.3
nrcan-rncan,2020-2021,8444860.1
nserc-crsng,2017-2018,221041.26
nserc-crsng,2018-2019,505005.87
nserc-crsng,2019-2020,620715.31
nserc-crsng,2020-2021,504275.42
nsira-ossnr,2019-2020,15901.95
nsira-ossnr,2020-2021,360626.08
oag-bvg,2017-2018,619327.03
oag-bvg,2018-2019,930504.03
oag-bvg,2019-2020,1116005.7
oag-bvg,2020-2021,1498231.04
oci-bec,2020-2021,28250
ocl-cal,2017-2018,10170
ocol-clo,2017-2018,137650.93
ocol-clo,2018-2019,60555.88
ocol-clo,2019-2020,27719.17
ocol-clo,2020-2021,19884.18
oic-ci,2017-2018,10290.26
oic-ci,2018-2019,77925.02
oic-ci,2019-2020,132792.92
oic-ci,2020-2021,69541.95
opc-cpvp,2017-2018,33419.77
opc-cpvp,2018-2019,171518
opc-cpvp,2019-2020,121201.35
opc-cpvp,2020-2021,189980.3
osfi-bsif,2017-2018,2678547.97
osfi-bsif,2018-2019,2559448.74
osfi-bsif,2019-2020,3284797.62
osfi-bsif,2020-2021,2707085.56
osgg-bsgg,2017-2018,23351.95
osgg-bsgg,2018-2019,36936.72
osgg-bsgg,2019-2020,34617.6
osgg-bsgg,2020-2021,30400.46
pbc-clcc,2017-2018,115198
pbc-clcc,2018-2019,46309.42
pbc-clcc,2019-2020,170747.92
pbc-clcc,2020-2021,48643.69
pc,2017-2018,650405.76
pc,2018-2019,789277.54
pc,2019-2020,767247.89
pc,2020-2021,1173081.91
pch,2017-2018,700427.44
pch,2018-2019,535605.35
pch,2019-2020,746856.87
pch,2020-2021,1020698.51
pco-bcp,2017-2018,1016399.86
pco-bcp,2018-2019,1222633.4
pco-bcp,2019-2020,1238742.35
pco-bcp,2020-2021,896615.52
phac-aspc,2017-2018,2884995.45
phac-aspc,2018-2019,2063007.14
phac-aspc,2019-2020,1530947.42
phac-aspc,2020-2021,3219736.21
pmprb-cepmb,2017-2018,1397715.15
pmprb-cepmb,2018-2019,1430852.24
pmprb-cepmb,2019-2020,1357938.36
pmprb-cepmb,2020-2021,1533873.18
polar-polaire,2019-2020,24921
ppsc-sppc,2017-2018,54368.76
ppsc-sppc,2018-2019,113976.13
ppsc-sppc,2019-2020,238170.47
ppsc-sppc,2020-2021,274691.51
ps-sp,2017-2018,1338893.14
ps-sp,2018-2019,937542.99
ps-sp,2019-2020,1100642.73
ps-sp,2020-2021,616127.97
psc-cfp,2017-2018,215411.74
psc-cfp,2018-2019,237803.06
psc-cfp,2019-2020,167052.27
psc-cfp,2020-2021,155911.23
psic-ispc,2019-2020,131250.12
psic-ispc,2020-2021,137299.6
pwgsc-tpsgc,2017-2018,10437291.85
pwgsc-tpsgc,2018-2019,12352183.02
pwgsc-tpsgc,2019-2020,9754903.34
pwgsc-tpsgc,2020-2021,9895943.01
rcmp-grc,2017-2018,5691022.8
rcmp-grc,2018-2019,7123552.56
rcmp-grc,2019-2020,6811053.2
rcmp-grc,2020-2021,5608441.92
sirc-csars,2019-2020,199000
ssc-spc,2017-2018,11165524.02
ssc-spc,2018-2019,14801897.36
ssc-spc,2019-2020,29100224.99
ssc-spc,2020-2021,31133104.26
sshrc-crsh,2017-2018,78630.61
sshrc-crsh,2018-2019,34600
sshrc-crsh,2019-2020,13601.41
sshrc-crsh,2020-2021,15411.14
statcan,2017-2018,1755086.49
statcan,2018-2019,3695823.97
statcan,2019-2020,2583365.51
statcan,2020-2021,3138754.94
swc-cfc,2017-2018,52359.62
swc-cfc,2018-2019,85168.13
tbs-sct,2017-2018,698843.62
tbs-sct,2018-2019,2076956.34
tbs-sct,2019-2020,2251061.47
tbs-sct,2020-2021,1784955.57
tc,2017-2018,3233118.22
tc,2018-2019,5508126.95
tc,2019-2020,4943675.35
tc,2020-2021,6090473.42
tsb-bst,2018-2019,66898.75
tsb-bst,2019-2020,116635.59
tsb-bst,2020-2021,113876.05
vac-acc,2017-2018,170680.61
vac-acc,2018-2019,200850.33
vac-acc,2019-2020,945771.56
vac-acc,2020-2021,638579.23
vrab-tacra,2017-2018,36230.87
vrab-tacra,2018-2019,58672.88
vrab-tacra,2019-2020,10490
vrab-tacra,2020-2021,28653.07
wage,2018-2019,15412.19
wage,2019-2020,168593.64
wage,2020-2021,153744.51
wd-deo,2017-2018,34347.25
wd-deo,2018-2019,382866.66
wd-deo,2019-2020,293571.29
wd-deo,2020-2021,146428.45
