normalized_vendor_name,original_vendor_name
REGENT CONSTRUCTION,REGENT CONSTRUCTION INC.
REGENT CONSTRUCTION,Regent Construction Inc.
REGENT CONSTRUCTION,REGENT CONSTRUCTION INC
