d_most_recent_category,d_fiscal_year,total
1_facilities_and_construction,2017-2018,71458.57
1_facilities_and_construction,2018-2019,1882981.4705998867
1_facilities_and_construction,2019-2020,2815385.0839651474
1_facilities_and_construction,2020-2021,2546884.5787783875
6_industrial_products_and_services,2017-2018,21178.329999999998
6_industrial_products_and_services,2020-2021,22917.910000000003
