owner_org,d_fiscal_year,total
cic,2019-2020,2608.4457923497266
cic,2020-2021,27608.061139157122
elections,2017-2018,156880.11101036269
elections,2018-2019,1396615.6224093265
elections,2019-2020,1400441.9665803108
nrc-cnrc,2017-2018,487886.4620689655
nrc-cnrc,2018-2019,503046.7758620689
nrc-cnrc,2019-2020,577041.3796495195
nrc-cnrc,2020-2021,957327.1683210594
nrcan-rncan,2017-2018,81893.25842696629
nrcan-rncan,2018-2019,163436.08988764044
nrcan-rncan,2019-2020,139408.98876404495
nrcan-rncan,2020-2021,46469.66292134832
ppsc-sppc,2017-2018,119755.12312328767
ppsc-sppc,2018-2019,195130.68687671234
ppsc-sppc,2019-2020,51597
