owner_org,d_fiscal_year,total,total_constant_2019_dollars
cic,2019-2020,2608.45,2546.31
cic,2020-2021,27608.06,26319.17
cic,2021-2022,23645.75,22127.32
ec,2021-2022,10416.43,9630.96
elections,2017-2018,156880.11,161203.27
elections,2018-2019,1396615.62,1422144.33
elections,2019-2020,1400441.97,1389203.28
elections,2021-2022,12051.79,11225.35
nrc-cnrc,2017-2018,487886.46,502824.56
nrc-cnrc,2018-2019,503046.78,512241.96
nrc-cnrc,2019-2020,577041.38,571348.93
nrc-cnrc,2020-2021,950303.70,905175.07
nrc-cnrc,2021-2022,1059475.12,991202.32
nrcan-rncan,2017-2018,81893.26,84276.21
nrcan-rncan,2018-2019,163436.09,166535.48
nrcan-rncan,2019-2020,139408.99,138290.22
nrcan-rncan,2020-2021,46469.66,44020.31
ppsc-sppc,2017-2018,119755.12,123385.52
ppsc-sppc,2018-2019,195130.69,198611.85
ppsc-sppc,2019-2020,51597.00,51784.67
tbs-sct,2021-2022,2415.12,2196.00
