d_fiscal_year,total,total_constant_2019_dollars
2017-2018,2821489.05,2894646.98
2018-2019,2357869.89,2395851.71
2019-2020,1776196.65,1760080.90
2020-2021,1412589.30,1341815.58
2021-2022,1422118.07,1314991.12
