d_vendor_name,overall_total
CBCI TELECOM,326793.48
THE AIM GROUP,138848.75
IRON MOUNTAIN,107824.60
NISHA TECHONOLOGIES,100168.35
IDS SYSTEMS CONSULTANTS,84624.57
XEROX,54204.99
MNP,45832.80
PRA,37562.18
NORTHERN MICRO,23061.97
CISTEL TECHNOLOGY,17651.79
TELUS CANADA,17017.80
GARDA SECURITY GROUP,14487.96
SOFTCHOICE,11609.33
PANASONIC,10042.88
