d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2018-2019,167622.94,170729.20
1_facilities_and_construction,2019-2020,120572.25,119399.97
1_facilities_and_construction,2020-2021,10170.00,9771.04
1_facilities_and_construction,2021-2022,55260.38,51653.73
10_office_management,2017-2018,37287.74,38315.28
10_office_management,2018-2019,102978.65,104047.92
10_office_management,2019-2020,19788.66,19389.98
10_office_management,2020-2021,4590.01,4376.00
10_office_management,2021-2022,14632.89,13426.85
2_professional_services,2017-2018,166653.31,172088.54
2_professional_services,2018-2019,47257.31,47917.07
2_professional_services,2019-2020,224848.31,223036.18
2_professional_services,2020-2021,46691.60,44570.23
2_professional_services,2021-2022,56779.69,52856.50
3_information_technology,2017-2018,321343.91,330353.51
3_information_technology,2018-2019,82677.95,84533.13
3_information_technology,2019-2020,325372.24,322822.13
3_information_technology,2020-2021,81359.90,76946.13
3_information_technology,2021-2022,232002.00,216312.04
5_transportation_and_logistics,2017-2018,14735.60,15156.72
5_transportation_and_logistics,2018-2019,13745.60,14091.38
5_transportation_and_logistics,2019-2020,58935.96,59023.72
5_transportation_and_logistics,2020-2021,14618.59,13953.98
5_transportation_and_logistics,2021-2022,12797.25,11962.02
7_travel,2019-2020,44851.86,44308.49
8_security_and_protection,2019-2020,14487.96,14142.85
9_human_capital,2018-2019,21424.80,21971.57
