owner_org,d_fiscal_year,total,total_constant_2019_dollars
dfo-mpo,2017-2018,281949.27,288626.51
dfo-mpo,2018-2019,2869805.70,2898880.83
dfo-mpo,2019-2020,13825061.43,13680621.61
dfo-mpo,2020-2021,300338.62,284181.12
dfo-mpo,2021-2022,403992.35,287863.49
ec,2019-2020,24144.75,24192.17
pwgsc-tpsgc,2017-2018,593856.40,608450.09
pwgsc-tpsgc,2018-2019,4762409.16,4828039.89
pwgsc-tpsgc,2019-2020,7751068.57,7683261.35
pwgsc-tpsgc,2020-2021,5511278.06,5238414.99
pwgsc-tpsgc,2021-2022,9025470.97,6860375.04
