d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,938002.37,965594.20
1_facilities_and_construction,2018-2019,3122617.42,3162038.32
1_facilities_and_construction,2019-2020,10078313.48,9988729.02
1_facilities_and_construction,2020-2021,4866341.81,4634145.48
1_facilities_and_construction,2021-2022,7552810.59,7019022.60
1_facilities_and_construction,2022-2023,2900614.06,2595481.62
5_transportation_and_logistics,2018-2019,4509597.44,4580692.60
5_transportation_and_logistics,2019-2020,11521961.26,11411356.69
5_transportation_and_logistics,2020-2021,945274.87,897694.50
5_transportation_and_logistics,2021-2022,1876652.73,1733277.65
5_transportation_and_logistics,2022-2023,2145711.17,1909497.41
