d_vendor_name,overall_total
SYSTEMATIX SOLUTIONS,3245236.20
DONNA CONA,3171849.50
TOYOTA,3146685.71
C T M A FERRY,3055142.59
IMPERIAL OIL,3053346.70
WORKDYNAMICS TECHNOLOGIES,2912857.77
PRICEWATERHOUSE COOPERS,2886108.16
ACT,2751209.21
ALBERTA MOTOR TRANSPORT ASSOCIATION,2710870.00
TERRA SENSE ANALYTICS,2690424.81
CANADA WEST AVIONICS,2641396.07
HARNOIS ENERGIES,2599061.34
SOFTCHOICE,2597061.68
BUBBLE TECHNOLOGY INDUSTRIES,2576200.22
TANKATEK,2556073.30
STANTEC,2443617.43
VERITAAQ TECHNOLOGY HOUSE,2308939.08
AEBI SCHMIDT CANADA,2267496.14
IBISKA TELECOM,2256841.14
CORADIX TECHNOLOGY CONSULTING,2240264.68
LIONBRIDGE,2227376.79
SAMSON ASSOCIES,2224700.76
TRANS CAPITAL AIR,2223832.82
SYSTEMSCOPE,2214454.27
TES CONTRACT SERVICES,2167423.13
OPSIS,2111224.66
RISK SCIENCES INTERNATIONAL,2082609.16
WSP,2048445.95
DBC MARINE SAFETY SYSTEMS,2017346.76
BELL CANADA,1990662.44
HEDDLE MARINE SERVICES,1986595.42
CIMA S E N C,1925889.02
EXCEL HUMAN RESOURCES,1911428.50
AIRPORT TECHNOLOGIES,1878279.09
PETROVALUE PRODUCTS,1767758.54
DLS TECHNOLOGY,1753878.79
COSSETTE COMMUNICATIONS,1691986.36
CALIAN,1675019.80
LES ENTREPRISES FERVEL,1630553.97
TPG TECHNOLOGY CONSULTANTS,1591301.21
PROMAXIS,1587054.93
PRECISIONIT,1554105.34
SIMEX DEFENCE,1518315.41
IRVING OIL,1509215.33
CONFERENCE BOARD OF CANADA,1506063.18
UNIVERSITY OF NEW BRUNSWICK,1476791.50
MORPHO CANADA,1464408.04
FORD MOTOR COMPANY,1454117.04
UNIVERSITY OF WESTERN ONTARIO,1434189.10
PORTAGE PERSONNEL,1430857.26
TRM TECHNOLOGIES,1423643.67
NORTRAX CANADA,1405350.54
BERLITZ CANADA,1402215.07
GROUPE ABS,1396640.86
HONEYWELL,1381073.75
CLARIANT CANADA,1377534.79
KONICA MINOLTA BUSINESS SOLUTIONS,1365942.55
TELUS CANADA,1349810.28
FREEBALANCE,1297287.71
GOLDER ASSOCIATES,1279638.61
QMR,1274075.50
KENN BOREK AIR,1227920.00
IRON MOUNTAIN,1218398.96
DALHOUSIE UNIVERSITY,1210944.49
BRANDT TRACTOR,1207430.22
PROSCI CANADA,1165292.45
AECOM,1099186.49
S P GLOBAL MARKET INTELLIGENCE,1092283.36
ESRI,1074514.19
IPSS,1055912.60
OXFORD ECONOMICS USA,1054460.39
FLIGHT FUELS,1044210.83
DSS MARINE,1019314.87
CAE,986693.31
INSTITUT NATIONAL D OPTIQUE,957010.56
WESTERN PETROLEUM,931928.75
XANALYS CANADA,896864.72
CANADIAN BANK NOTE COMPANY,887475.11
GENERAL DYNAMICS,783746.70
SNC LAVALIN,772020.46
MAKWA RESOURCING,771744.65
SNAP ON TOOLS,766392.63
PODOLINSKY EQUIPMENT,738877.34
OPENTEXT,731177.74
AON REED STENHOUSE,692911.89
ABB,674771.70
ECOLE DE LANGUES LA CITE,672542.41
KIA CANADA,656744.70
GRAYBRIDGE INTERNATIONAL CONSULTING,645537.82
GLASSHOUSE SYSTEMS,640008.18
FELIX TECHNOLOGY,633918.96
MALATEST,628716.20
PALADIN GROUP,618082.39
RICOH,611098.38
TITAN BOATS,589016.86
GLOBAL UPHOLSTERY,580508.64
SOLOTECH,579435.26
THYSSENKRUPP ELEVATOR,574698.48
MACDONALD DETTWILER AND ASSOCIATES,572134.32
SAP,569891.48
KNOWLEDGE CIRCLE,565175.46
ORANGUTECH,560269.18
HYPERACTIVE PRODUCTIONS,557736.93
PEERLESS GARMENTS,548701.10
INFO TECH RESEARCH GROUP,523731.41
HALPENNY INSURANCE BROKERS,514569.09
THE RIGHT DOOR CONSULTING,510305.58
FAST TRACK STAFFING,496917.40
EKOS RESEARCH ASSOCIATES,495170.52
HITRAC,494250.70
STONEWORKS TECHNOLOGIES,491949.21
TESTFORCE SYSTEMS,486194.77
ROGERS,484483.59
1E,482967.89
R J MACISAAC CONSTRUCTION,479463.75
JCB,467353.75
RAYMOND CHABOT GRANT THORNTON,466478.13
TURTLE ISLAND STAFFING,462643.34
ARI FINANCIAL SERVICES,437868.09
FRESIA S P A,436540.00
ADSS,435845.80
HILL KNOWLTON CANADA,432806.93
FCA CANADA,429133.78
TRANSPOLAR TECHNOLOGY,422743.10
CARAHSOFT TECHNOLOGY,410094.25
MCMASTER UNIVERSITY,408600.00
LANGUAGE RESEARCH DEVELOPMENT GROUP,406693.83
FEDERAL EXPRESS CANADA,406236.21
"NATIONS TRANSLATION GROUP",401056.13
UBIQUS CANADA,395500.00
UNIVERSITE LAVAL,393275.07
ROXBORO EXCAVATION,382526.27
ROSBOROUGH BOATS,381052.50
NUA OFFICE,377642.80
PHASELOCK SYSTEMS INTERNATIONAL,377270.64
CONTRACT COMMUNITY,370990.30
OPTIV CANADA FEDERAL,368945.00
IMP GROUP,365394.77
TAG HR,357695.84
SIMPLEX GRINNELL,354634.68
FORRESTER RESEARCH,351587.83
TLD CANADA,346250.06
FIRST AIR,343988.88
CDW CANADA,338704.09
VARD MARINE,336483.20
NOVIPRO,325187.02
ROCKWELL COLLINS CANADA,324028.31
KUBOTA CANADA,308019.22
CISION CANADA,302141.51
UNIVERSITY OF OTTAWA,300167.29
CSI LEASING CANADA,292994.98
SAS INSTITUTE,292274.50
PALFINGER MARINE,290950.00
PUROLATOR,290209.89
MNP,287167.64
GARDA SECURITY GROUP,285910.50
GRAND TOY,284974.65
CARLETON UNIVERSITY,284006.33
ZUTPHEN CONTRACTOR,282556.52
APRON FUEL SERVICES,272788.43
FAST FORWARD FRENCH,268164.50
CLOSEREACH,266480.55
FRANCIS CANADA TRUCK CENTRE,266224.78
RAMPART INTERNATIONAL,263590.73
ARTEMP PERSONNEL SERVICES,263422.28
ENSEIGNES PATTISON SIGN GROUP,262381.38
SIERRA SYSTEMS GROUP,258732.73
MAXSYS STAFFING AND CONSULTING,257269.70
ENVIRONICS RESEARCH GROUP,252531.70
QUANTUM MANAGEMENT SERVICES,251287.34
PURESPIRIT SOLUTIONS,250964.98
NITAM SOLUTIONS,249667.85
GHD,242913.65
UNIVERSITE DE MONTREAL,240113.95
MISHKUMI TECHNOLOGIES,234897.60
NUIX NORTH AMERICA,231980.02
ASOKAN BUSINESS INTERIORS,221375.40
LUMINA IT,217899.57
CSDC SYSTEMS,210657.20
THE MASHA KRUPP TRANSLATION GROUP,203705.71
UNISOURCE,196049.55
INSTITUTE ON GOVERNANCE,195076.50
IT NET CONSULTANTS,193024.74
TERAMACH TECHNOLOGIES,190120.33
LES ENQUETES HENRI,189940.90
ENTRUST,188213.23
ALLSEATING,184180.14
PITNEY BOWES,183327.28
HACKETT CONSULTING,183135.33
SHI CANADA,179676.67
RANDSTAD,179435.73
GC STRATEGIES,179400.33
SUPERIOR PROPANE,175350.00
OTTAWA BUSINESS INTERIORS,174248.89
PUBLIVATE,167714.25
UNIVERSITY OF MANITOBA,165108.70
INTER OUTAOUAIS,164963.05
INSIGHT SOFTWARE CANADA,160472.62
L3HARRIS,159759.84
RHEA,159315.99
OTTAWA MOVING LOGISTICS 2013,158981.79
SRA STAFFING SOLUTIONS,158652.00
AMERICAN BUREAU OF SHIPPING,151789.31
THE AIM GROUP,145080.71
ACCENTURE,144989.27
TOTEM OFFISOURCE,144246.59
WOLTERS KLUWER,142925.16
PHOENIX STRATEGIC PERSPECTIVES,141944.43
ONLINE CONSTRUCTORS,141218.70
PROQUEST,140657.06
LRO STAFFING,138759.48
SERCO,137627.46
HCL CANADA,135577.51
HAWORTH,131468.47
ECOLE DE LANGUES EAGLE,130100.53
INSA,128706.69
PRINTERS PLUS,128550.93
PATTISON SIGN GROUP,127778.27
D DOYLE INSTALLATIONS,127322.75
CANADA POST,126905.00
MAPLESOFT CONSULTING,126437.96
SHELL CANADA PRODUCTS,125354.65
JHT DEFENSE,115545.23
YAMAHA MOTORS CANADA,115444.31
PATLON AIRCRAFT INDUSTRIES,109414.98
UNIVERSITY OF ALBERTA,108913.90
FLIGHTSAFETY CANADA,105872.34
NISSAN CANADA,105215.92
AGILENT,105071.81
MUSTANG SURVIVAL,104768.71
TENAQUIP,102876.13
PETERS CONSTRUCTION,102339.30
NORTAK SOFTWARE,101922.38
UNIVERSITY OF WATERLOO,99827.59
IPSOS,98157.99
MICHELIN,97111.58
KONE,96613.65
LEGER MARKETING,95696.88
NOVA NETWORKS,93384.06
ELSEVIER,93270.49
COMPUSULT,91021.50
TOURE CLEANING SERVICES,89164.97
AIR INUIT,88924.52
STRATOS,88863.20
CA,87917.88
VERSACOM,87196.05
PROLOGIC SYSTEMS,86003.05
M D CHARLTON,84221.96
COMPUMSTR,83197.38
GOSS GILROY,82772.50
GLOBAL KNOWLEDGE,81998.75
MEDIA Q,81235.02
VANCOUVER CONVENTION CENTRE,79944.36
"NAV CANADA",79860.24
NIKON CANADA,79224.48
UNIVERSITE SAINTE ANNE,78462.00
2KEYS,77943.31
MILITARY TRAVEL,77478.00
NEWENERGY COMMUNITY,75710.00
GRANICUS CANADA HOLDINGS,75577.42
GATESTONE,74022.74
RMS SOFTWARE,73753.41
LANSDOWNE TECHNOLOGIES,73337.00
POLARIS INDUSTRIES,71997.97
ITEX,71685.24
INTERACTIVE AUDIO VISUAL,71582.68
ENGLOBE,70307.90
SALISH SEA INDUSTRIAL SERVICES,68549.25
AIR TINDI,67931.03
ECOLE DE LANGUES ABCE,67843.38
NIELSEN,67200.00
MELTWATER,67101.88
UNITED RENTALS,64614.02
CORCAN,64097.25
MCGILL UNIVERSITY,62150.00
TUNDRA TECHNICAL SOLUTIONS,61057.29
CALYTERA SOFTWARE,60940.67
SUBARU CANADA,60382.43
SUNCOR ENERGY,58800.00
THERMO FISHER SCIENTIFIC,56546.06
HIGHLINE ELECTRIC P A,56137.72
ADOR TECH,54794.40
PARKLAND,54208.35
SOLID CADDGROUP,53868.44
MEGALEXIS COMMUNICATIONS,51301.75
CANADIAN HELICOPTERS,50897.31
LEAN AGILITY,49813.76
DYNABOOK CANADA,49097.37
SOUTHWEST RESEARCH INSTITUTE,48336.64
TOROMONT,45410.92
CIMA,44775.12
DILIGENS,43426.30
JUNO RISK SOLUTIONS,42080.28
HOULE ELECTRIC,41629.36
WINDREACH CONSULTING SERVICES,39889.00
AIRBUS,39723.53
BDO CANADA,39550.00
THE HALIFAX COMPUTER CONSULTING GROUP,39324.00
WAJAX,38600.23
IVAN S CAMERA,37648.55
DELCO AUTOMATION,37510.81
PRA,37290.00
THOMSON REUTERS,34740.72
TULMAR SAFETY SYSTEMS,34399.14
UNIVERSITY OF TORONTO,33900.00
ACKLANDS GRAINGER,33674.60
CHEVRON,32550.00
PLEIAD CANADA,31528.09
IDP GROUP,31244.50
TYCO INTEGRATED FIRE SECURITY,30652.49
INTERNATIONAL SAFETY RESEARCH,29948.84
GENERAL ELECTRIC CANADA,29652.98
J J TRAILERS MANUFACTURERS AND SALES,28832.81
ROBERT ALLAN,27710.99
PROTAK CONSULTING GROUP,26622.80
DASCO STORAGE SOLUTIONS,25508.70
SKILLSOFT CANADA,25165.55
UNIVERSITY OF BRITISH COLUMBIA,25000.00
KEYSTONE ENVIRONMENTAL,24950.10
PRIMEX PROJECT MANAGEMENT,24923.55
CAPELLO AUDIO ELECTRONICS,24860.00
NEWFOUND RECRUITING,24860.00
PETRO AIR SERVICES,24719.62
CRANDALL ENGINEERING,24560.55
PURELOGIC,24295.00
KONGSBERG,24207.99
CANON,23924.14
JUMPING ELEPHANTS,23391.00
BEVA GLOBAL MANAGEMENT,23023.75
MULTISHRED,22769.50
SLR CONSULTING CANADA,22600.00
CONVERGINT TECHNOLOGIES,21634.19
SUPREMEX,20635.05
COMPUGEN,20475.60
ONX ENTERPRISE SOLUTIONS,19888.00
EMCON SERVICES,19115.98
TRANE CANADA,17652.62
TETRA TECH,17640.00
MKDS TRAINING,17331.44
FORT GARRY FIRE TRUCK,15750.00
BMC SOFTWARE CANADA,14476.19
GREY ROCK SERVICES,14087.50
"NAUT MAWT TRIBAL COUNCIL",13387.50
AINSWORTH,13219.50
DEXTERRA,12999.70
DELL COMPUTER,12779.85
HEROLD ENGINEERING,11523.75
AV TECH,11353.78
CBCI TELECOM,11306.87
ATLANTIC BUSINESS INTERIORS,11302.20
GEMTEC,10429.90
PLANET LABS,10000.50
OTIS ELEVATOR,6423.62
SHARP ELECTRONICS,6348.51
CARSWELL,5327.09
