d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
0_other,2017-2018,36731.19,37945.39
0_other,2020-2021,31552.06,30048.44
0_other,2021-2022,462183.32,425149.59
0_other,2022-2023,1565800.63,1399880.48
1_facilities_and_construction,2017-2018,6754603.17,6961156.62
1_facilities_and_construction,2018-2019,7105955.69,7230733.17
1_facilities_and_construction,2019-2020,10165092.14,10068574.25
1_facilities_and_construction,2020-2021,11723619.85,11164469.40
1_facilities_and_construction,2021-2022,12983414.75,12048937.54
1_facilities_and_construction,2022-2023,13410706.42,11984382.75
10_office_management,2017-2018,5073086.15,5227034.58
10_office_management,2018-2019,3834939.94,3905931.28
10_office_management,2019-2020,4789750.23,4728833.41
10_office_management,2020-2021,3036709.31,2886208.62
10_office_management,2021-2022,2720048.72,2512148.18
10_office_management,2022-2023,7620242.71,6783055.62
2_professional_services,2017-2018,37667762.62,38819688.36
2_professional_services,2018-2019,114895589.42,116497737.13
2_professional_services,2019-2020,37264655.62,36854709.75
2_professional_services,2020-2021,41090134.37,39111723.32
2_professional_services,2021-2022,35579637.69,32967114.86
2_professional_services,2022-2023,40390346.30,36069558.89
3_information_technology,2017-2018,47211012.80,48630607.18
3_information_technology,2018-2019,39615522.65,40310797.50
3_information_technology,2019-2020,42290042.02,41816299.64
3_information_technology,2020-2021,39004863.65,37072592.09
3_information_technology,2021-2022,48283965.70,44600332.40
3_information_technology,2022-2023,58965924.21,52613315.56
4_medical,2017-2018,803137.00,827890.26
4_medical,2018-2019,637365.27,648461.36
4_medical,2019-2020,615660.07,611732.00
4_medical,2020-2021,985286.84,937718.09
4_medical,2021-2022,1044410.02,963298.71
4_medical,2022-2023,2606352.47,2323686.49
5_transportation_and_logistics,2017-2018,33391781.73,34390237.30
5_transportation_and_logistics,2018-2019,38228190.25,38908149.22
5_transportation_and_logistics,2019-2020,54101686.86,53474505.90
5_transportation_and_logistics,2020-2021,184221093.30,173935249.43
5_transportation_and_logistics,2021-2022,57388388.85,52980907.79
5_transportation_and_logistics,2022-2023,60127244.56,53780492.47
6_industrial_products_and_services,2017-2018,5433579.02,5596036.87
6_industrial_products_and_services,2018-2019,5166142.36,5249109.19
6_industrial_products_and_services,2019-2020,10947571.52,10801426.31
6_industrial_products_and_services,2020-2021,8937649.25,8510738.28
6_industrial_products_and_services,2021-2022,6779832.08,6207450.06
6_industrial_products_and_services,2022-2023,6959122.42,6177282.97
7_travel,2017-2018,24736.58,25453.51
7_travel,2020-2021,69465.61,65455.76
8_security_and_protection,2017-2018,3861905.16,3981038.55
8_security_and_protection,2018-2019,3580128.55,3647714.44
8_security_and_protection,2019-2020,3951343.94,3917988.34
8_security_and_protection,2020-2021,3972932.41,3783929.37
8_security_and_protection,2021-2022,4075596.09,3788111.68
8_security_and_protection,2022-2023,4355541.75,3894844.04
9_human_capital,2017-2018,3090293.31,3182218.02
9_human_capital,2018-2019,3996380.21,4075109.56
9_human_capital,2019-2020,3504581.84,3464774.65
9_human_capital,2020-2021,5100598.29,4845924.64
9_human_capital,2021-2022,4106834.76,3791291.79
9_human_capital,2022-2023,3988429.64,3557783.40
