d_most_recent_it_subcategory,d_fiscal_year,total,total_constant_2019_dollars
it_consulting_services,2017-2018,3498471.20,3606334.50
it_consulting_services,2018-2019,4891893.52,4979123.20
it_consulting_services,2019-2020,6543433.51,6488885.46
it_consulting_services,2020-2021,16266782.37,15494520.21
it_consulting_services,2021-2022,28344298.72,26331297.94
it_consulting_services,2022-2023,5469604.35,4888133.55
it_software_licensing,2017-2018,197524.00,203164.98
it_software_licensing,2018-2019,219412.09,221461.76
it_software_licensing,2019-2020,870761.16,864140.86
it_software_licensing,2020-2021,1313894.81,1247808.94
it_software_licensing,2021-2022,1044768.40,971608.59
