owner_org,d_fiscal_year,total
cbsa-asfc,2017-2018,586770.9133825944
cbsa-asfc,2018-2019,442087.67446633824
dfatd-maecd,2017-2018,953536.9184511141
dfatd-maecd,2018-2019,180056.7571472006
dnd-mdn,2017-2018,1266976.485612084
dnd-mdn,2018-2019,745348.6332665331
dnd-mdn,2019-2020,707033.990480962
esdc-edsc,2017-2018,274542.3684931507
esdc-edsc,2019-2020,11497.5
lac-bac,2018-2019,6756.750000000001
lac-bac,2019-2020,8190.000000000001
nrc-cnrc,2020-2021,82851.11594991834
nrcan-rncan,2019-2020,28250
ps-sp,2018-2019,45997.4182444062
ps-sp,2019-2020,98876.37485904209
ps-sp,2020-2021,160226.2068965517
tbs-sct,2018-2019,9315.6836461126
tbs-sct,2019-2020,27719.839142091154
tbs-sct,2020-2021,19464.477211796246
tc,2020-2021,288150
vac-acc,2017-2018,19126.76094890511
vac-acc,2018-2019,349063.38731751824
vac-acc,2019-2020,350019.7253649635
vac-acc,2020-2021,329936.62636861316
