d_fiscal_year,total,total_constant_2019_dollars
2017-2018,3100953.45,3182277.48
2018-2019,1778626.30,1808085.38
2019-2020,1231587.43,1220539.99
2020-2021,880628.43,838434.44
2021-2022,212853.10,165540.02
