d_fiscal_year,total,total_constant_2019_dollars
2017-2018,139080.44,143225.92
2018-2019,167686.00,170251.47
2019-2020,134605.00,132649.42
2020-2021,958228.21,912989.85
2021-2022,1327955.56,1236243.71
2022-2023,822866.87,734121.03
