d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,9521184.05,9808990.42
1_facilities_and_construction,2018-2019,4946008.90,5050322.14
1_facilities_and_construction,2019-2020,2026242.22,2003001.07
1_facilities_and_construction,2020-2021,6310057.92,6015441.05
1_facilities_and_construction,2021-2022,6963782.68,6516436.54
