d_fiscal_year,total,total_constant_2019_dollars
2017-2018,580407.57,595472.91
2018-2019,134210.91,135952.05
2019-2020,206120.29,204375.21
2020-2021,354770.93,337363.74
2021-2022,191738.73,173988.40
