d_most_recent_category,total,percentage
3_information_technology,877119.36,0.5009
2_professional_services,324544.62,0.1853
10_office_management,310910.43,0.1776
9_human_capital,189853.23,0.1084
8_security_and_protection,48641.09,0.0278
