d_most_recent_it_subcategory,d_fiscal_year,total,total_constant_2019_dollars
it_devices_equipment,2019-2020,138864.59,137544.40
it_devices_equipment,2020-2021,197534.35,187707.57
it_devices_equipment,2021-2022,135834.21,123151.20
it_other,2017-2018,303899.88,313562.15
it_other,2020-2021,10824.40,10380.63
it_other,2021-2022,17925.09,16203.99
it_other,2022-2023,65847.58,58929.14
it_software_licensing,2021-2022,889.07,803.71
it_software_licensing,2022-2023,5500.18,4921.59
