owner_org,d_fiscal_year,total,total_constant_2019_dollars
dfatd-maecd,2017-2018,114470.00,118009.03
dfatd-maecd,2018-2019,6907.34,7083.62
dfatd-maecd,2019-2020,485696.85,479336.09
dfatd-maecd,2020-2021,822649.53,783775.96
dfatd-maecd,2021-2022,524125.53,490919.90
dnd-mdn,2017-2018,130262.38,134345.41
nrc-cnrc,2021-2022,217399.27,201659.41
pc,2017-2018,558431.43,575029.93
pc,2018-2019,391233.63,398384.98
pc,2019-2020,445745.70,440511.76
pc,2020-2021,466765.79,444918.42
pc,2021-2022,305100.65,285501.30
pwgsc-tpsgc,2017-2018,5649725.75,5819581.20
pwgsc-tpsgc,2018-2019,7582328.83,7714057.67
pwgsc-tpsgc,2019-2020,11505603.55,11413189.57
pwgsc-tpsgc,2020-2021,5453712.76,5199317.37
pwgsc-tpsgc,2021-2022,6283695.13,5873643.35
rcmp-grc,2017-2018,199475.47,205239.87
rcmp-grc,2018-2019,536540.67,544022.17
rcmp-grc,2019-2020,616269.00,607893.64
rcmp-grc,2020-2021,530016.95,505619.71
rcmp-grc,2021-2022,642101.17,600183.01
