d_most_recent_category,d_fiscal_year,total
1_facilities_and_construction,2017-2018,6648714.06
1_facilities_and_construction,2018-2019,8513359.50
1_facilities_and_construction,2019-2020,12992568.81
1_facilities_and_construction,2020-2021,7164991.45
2_professional_services,2019-2020,57085.31
2_professional_services,2020-2021,109089.73
