normalized_vendor_name,original_vendor_name
NORR,NORR LIMITED
NORR,Norr Architects & Engineers Limited
NORR,NORR ARCHITECTS & ENGINEERS LIMITED
NORR,NORR GROUP CONSULTANTS
NORR,NORR Limited (Ottawa)
NORR,NORR ARCHITECT ENGINEERS PLANNERS
NORR,"NORR Limited, Architects and"
NORR,NORR ARCHITECTS ENGINEERS PLANNERS
NORR,Norr Limited Architects & (Toronto)
NORR,"Norr Limited, Architects & (Kingston)"
NORR,Norr Engineering Limited
NORR,Norr Limited Architects + Engineers
NORR,NORR LIMITED (OTTAWA)
NORR,Norr Limited Architecs & Engineers
NORR,"NORR LIMITED, ARCHITECTS & (KINGSTON)"
NORR,NORR LTD
NORR,NORR ARCHITECTS PLANNERS
