owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,5511.26,5605.93
aafc-aac,2018-2019,98932.16,100193.14
aafc-aac,2019-2020,38038.25,37956.48
aafc-aac,2020-2021,11434.33,11179.48
aafc-aac,2021-2022,52473.95,35038.84
atssc-scdata,2017-2018,24001.20,24597.95
cbsa-asfc,2017-2018,623473.10,640033.10
cbsa-asfc,2018-2019,644030.44,652249.25
cbsa-asfc,2019-2020,645794.91,644472.15
cbsa-asfc,2020-2021,644030.44,630497.91
cbsa-asfc,2021-2022,3310804.55,2362762.91
chrc-ccdp,2018-2019,60384.38,61264.49
cic,2017-2018,436956.91,448642.43
cic,2018-2019,427157.37,432186.81
cic,2019-2020,228296.46,227840.39
cic,2020-2021,270193.92,262307.30
cic,2021-2022,375365.14,300068.47
cra-arc,2021-2022,140592.99,92160.54
csps-efpc,2018-2019,43058.47,43475.16
csps-efpc,2019-2020,41691.53,41672.51
dfo-mpo,2017-2018,99424.70,101427.72
dfo-mpo,2018-2019,57508.86,58224.23
dfo-mpo,2019-2020,0.00,0.00
dfo-mpo,2020-2021,147560.55,142688.78
dfo-mpo,2021-2022,166468.77,52021.86
dnd-mdn,2017-2018,2735646.26,2805267.76
dnd-mdn,2018-2019,2565569.19,2596124.08
dnd-mdn,2019-2020,1536433.56,1533345.38
dnd-mdn,2020-2021,1210996.65,1185550.87
dnd-mdn,2021-2022,1612660.94,1032316.19
ec,2017-2018,428756.13,440249.16
ec,2018-2019,428756.13,434227.70
ec,2019-2020,197392.98,197335.22
ec,2020-2021,293125.07,286965.85
ec,2021-2022,311998.81,231658.77
elections,2017-2018,22959.19,23574.62
elections,2018-2019,114247.66,115963.70
elections,2019-2020,197493.04,197097.24
esdc-edsc,2017-2018,599133.71,611333.72
esdc-edsc,2018-2019,1366086.25,1383535.94
esdc-edsc,2019-2020,1361704.48,1358909.44
esdc-edsc,2020-2021,51738.71,50552.80
esdc-edsc,2021-2022,71104.91,52702.99
fcac-acfc,2018-2019,183934.24,186419.42
fcac-acfc,2019-2020,247499.76,246992.81
fin,2020-2021,25990.00,25443.89
fintrac-canafe,2018-2019,34686.00,35021.67
fintrac-canafe,2019-2020,51980.00,51533.11
fintrac-canafe,2020-2021,51980.00,51356.51
ic,2019-2020,39999.74,40022.36
infc,2017-2018,150255.76,154283.44
infc,2018-2019,62983.92,63604.61
jus,2017-2018,150711.11,155416.18
lac-bac,2018-2019,23229.15,23435.79
nrc-cnrc,2017-2018,19816.86,20157.26
nrc-cnrc,2020-2021,54352.24,51374.36
nrc-cnrc,2021-2022,286117.28,215288.26
nsira-ossnr,2021-2022,131039.02,98362.05
ocl-cal,2019-2020,30407.96,30449.66
ocl-cal,2020-2021,12848.44,12960.83
ocl-cal,2021-2022,15255.00,7685.24
opc-cpvp,2019-2020,17673.20,17665.14
osfi-bsif,2017-2018,408471.96,419468.39
osfi-bsif,2018-2019,410155.48,415367.66
osfi-bsif,2019-2020,417729.06,416895.11
osfi-bsif,2020-2021,403016.79,394548.50
pco-bcp,2017-2018,91982.00,93562.01
pmprb-cepmb,2018-2019,5364.97,5416.89
pmprb-cepmb,2019-2020,33281.03,33212.86
ps-sp,2018-2019,1059.38,1069.63
ps-sp,2019-2020,21540.62,21496.50
psc-cfp,2017-2018,8940.89,9104.22
psc-cfp,2018-2019,216878.57,219983.39
psc-cfp,2019-2020,306426.71,305892.31
pwgsc-tpsgc,2017-2018,129579.19,131805.02
pwgsc-tpsgc,2018-2019,2022665.26,2048111.46
pwgsc-tpsgc,2019-2020,2330346.19,2325573.03
pwgsc-tpsgc,2020-2021,2372967.59,2322280.51
pwgsc-tpsgc,2021-2022,2028166.37,1595765.81
rcmp-grc,2017-2018,63306.92,65519.67
ssc-spc,2017-2018,3674673.21,3771917.68
ssc-spc,2018-2019,294988.57,298854.48
ssc-spc,2019-2020,185573.44,185444.03
ssc-spc,2020-2021,80099.07,77895.69
ssc-spc,2021-2022,96266.55,73127.96
statcan,2019-2020,352432.42,351623.81
statcan,2020-2021,405797.58,397270.85
tc,2017-2018,284779.06,291994.58
tc,2018-2019,283529.62,287117.09
tc,2019-2020,186871.25,186675.61
tc,2020-2021,222821.25,218139.27
tc,2021-2022,222821.25,169264.03
vac-acc,2017-2018,66282.87,67496.01
vac-acc,2018-2019,96087.93,97197.21
vac-acc,2020-2021,32343.75,30666.88
