normalized_vendor_name,original_vendor_name
TRM TECHNOLOGIES,TRM Technologies Inc.
TRM TECHNOLOGIES,Trm Technologies Inc.
TRM TECHNOLOGIES,TRM TECHNOLOGIES INC.
TRM TECHNOLOGIES,"TRM Technologies, Inc."
TRM TECHNOLOGIES,TRM Technologies Inc
TRM TECHNOLOGIES,"TRM TECHNOLOGIES, INC."
TRM TECHNOLOGIES,TRM TECHNOLOGIES INC
TRM TECHNOLOGIES,TRM TECHNOLOGIESD INC.
TRM TECHNOLOGIES,TRM Technologies Incorporated
TRM TECHNOLOGIES,"TURTLE TECHNOLOGIES INC., TRM TECHNOLOGIES INC. IN JOINT VENTURE"
TRM TECHNOLOGIES,TRM TECHNOLOGIES
TRM TECHNOLOGIES,TRM Technologies
TRM TECHNOLOGIES,"Turtle Technologies Inc., TRM Technologies Inc. in Joint Venture"
TRM TECHNOLOGIES,"Trm Technologies, Inc."
TRM TECHNOLOGIES,TTM TECHNOLOGIES INC.
TRM TECHNOLOGIES,TRM Technology
