d_most_recent_category,total,percentage
3_information_technology,21416507.99,0.4975
2_professional_services,16255068.62,0.3776
11_defence,4059766.34,0.0943
1_facilities_and_construction,1190378.40,0.0277
8_security_and_protection,105456.59,0.0024
6_industrial_products_and_services,19816.86,5e-4
