owner_org,d_fiscal_year,total,total_constant_2019_dollars
aandc-aadnc,2017-2018,3028.43,3109.61
aandc-aadnc,2018-2019,2538.90,2572.81
acoa-apeca,2017-2018,267.41,272.00
acoa-apeca,2018-2019,9119.99,9239.51
acoa-apeca,2019-2020,23234.23,23184.72
acoa-apeca,2020-2021,24370.79,23858.70
acoa-apeca,2021-2022,24370.79,18513.04
cbsa-asfc,2017-2018,3495.09,3578.75
cbsa-asfc,2018-2019,7658.85,7763.15
cbsa-asfc,2019-2020,11624.89,11601.08
cbsa-asfc,2020-2021,8098.04,7962.43
cbsa-asfc,2021-2022,6937.26,5269.83
chrc-ccdp,2017-2018,2994.16,3074.42
chrc-ccdp,2018-2019,2994.16,3032.37
chrc-ccdp,2019-2020,3002.36,2996.21
chrc-ccdp,2020-2021,2994.16,2931.24
chrc-ccdp,2021-2022,2994.16,2274.48
cic,2017-2018,26747.78,27542.71
csc-scc,2017-2018,371774.54,381721.35
csc-scc,2018-2019,370538.81,375144.09
csc-scc,2019-2020,287984.09,287401.22
csc-scc,2020-2021,240564.95,234555.95
csc-scc,2021-2022,190978.55,146940.41
csps-efpc,2017-2018,113857.31,116859.38
csps-efpc,2018-2019,99859.67,101129.33
csps-efpc,2019-2020,102744.95,102534.47
csps-efpc,2020-2021,33153.26,32686.96
csps-efpc,2021-2022,13634.32,12385.83
dfo-mpo,2017-2018,30722.28,31652.95
dfo-mpo,2018-2019,11354.57,11506.55
dfo-mpo,2019-2020,16282.10,16246.24
dfo-mpo,2020-2021,14644.58,14336.87
dfo-mpo,2021-2022,0.00,0.00
dnd-mdn,2017-2018,232357.29,237292.69
dnd-mdn,2018-2019,5859.55,5938.30
ec,2017-2018,11203.38,11503.70
ec,2018-2019,5979.10,6044.44
esdc-edsc,2017-2018,23225.35,23650.88
hc-sc,2017-2018,89362.52,91656.48
hc-sc,2018-2019,102270.50,103575.62
hc-sc,2019-2020,118232.04,118005.91
hc-sc,2020-2021,124865.86,122437.91
hc-sc,2021-2022,77862.22,60750.69
jus,2018-2019,63850.44,64720.61
jus,2019-2020,242280.94,241757.81
jus,2020-2021,329668.09,322741.02
jus,2021-2022,329668.09,250429.21
lac-bac,2017-2018,110613.93,113077.27
lac-bac,2018-2019,178914.63,181204.89
lac-bac,2019-2020,192054.52,191663.59
lac-bac,2020-2021,187269.65,183365.49
lac-bac,2021-2022,182610.35,139024.07
nfb-onf,2017-2018,33506.86,34661.72
nrc-cnrc,2017-2018,468210.80,480531.63
nrc-cnrc,2018-2019,1008855.36,1021834.82
nrc-cnrc,2019-2020,2411303.70,2407118.41
nrc-cnrc,2020-2021,837217.70,818994.52
nrc-cnrc,2021-2022,651677.16,496623.50
nrcan-rncan,2017-2018,111251.90,114197.35
nrcan-rncan,2018-2019,126757.08,128405.87
nrcan-rncan,2019-2020,125731.93,125466.17
nrcan-rncan,2020-2021,90011.68,88397.72
nrcan-rncan,2021-2022,61812.83,49099.96
opc-cpvp,2018-2019,9968.96,10096.71
opc-cpvp,2019-2020,37391.96,37309.63
opc-cpvp,2020-2021,45575.21,44617.57
opc-cpvp,2021-2022,35606.25,30114.29
osfi-bsif,2017-2018,140617.81,144376.42
osfi-bsif,2018-2019,147587.46,149482.88
osfi-bsif,2019-2020,213608.36,213165.64
osfi-bsif,2020-2021,271261.35,265817.76
osfi-bsif,2021-2022,213745.89,169044.60
pbc-clcc,2017-2018,4546.30,4668.17
pbc-clcc,2018-2019,2665.50,2696.02
pc,2017-2018,32915.33,33762.14
pc,2018-2019,5095.33,5159.07
pc,2019-2020,4477.63,4468.46
pc,2020-2021,3436.62,3383.85
pc,2021-2022,2402.19,1824.80
ps-sp,2017-2018,558.36,567.95
ps-sp,2018-2019,3454.26,3498.34
ps-sp,2019-2020,3463.72,3456.62
ps-sp,2020-2021,3454.26,3381.67
ps-sp,2021-2022,3454.26,2623.99
pwgsc-tpsgc,2017-2018,252654.76,259187.40
pwgsc-tpsgc,2018-2019,316591.03,320632.17
pwgsc-tpsgc,2019-2020,368912.76,368101.81
pwgsc-tpsgc,2020-2021,360690.78,353526.50
pwgsc-tpsgc,2021-2022,277705.72,217355.25
rcmp-grc,2017-2018,12642.90,13083.15
tc,2017-2018,2002.77,2056.46
tc,2018-2019,2002.77,2028.33
tc,2019-2020,2008.26,2004.14
tc,2020-2021,334.71,337.64
tsb-bst,2017-2018,5794.83,5901.62
tsb-bst,2018-2019,32896.04,33321.65
tsb-bst,2019-2020,39330.74,39250.18
tsb-bst,2020-2021,39223.28,38399.11
tsb-bst,2021-2022,33889.09,26765.06
vac-acc,2017-2018,16356.44,16726.78
