d_most_recent_category,total,percentage
10_office_management,6830768.01,0.5042
3_information_technology,6394854.81,0.472
11_defence,212959.63,0.0157
6_industrial_products_and_services,62825.49,0.0046
4_medical,34499.99,0.0025
0_other,11466.84,8e-4
