d_most_recent_category,d_fiscal_year,total
10_office_management,2017-2018,1355525.7186474316
10_office_management,2018-2019,1428286.1959816928
10_office_management,2019-2020,1481221.6959933855
10_office_management,2020-2021,1428833.9558373394
11_defence,2017-2018,212959.63
3_information_technology,2017-2018,513051.6205038702
3_information_technology,2018-2019,1067740.8865032424
3_information_technology,2019-2020,2699628.541081984
3_information_technology,2020-2021,1162469.7845507376
4_medical,2017-2018,716.8228325255789
4_medical,2018-2019,8440.010770059236
4_medical,2019-2020,8463.13408723748
4_medical,2020-2021,8440.010770059236
6_industrial_products_and_services,2017-2018,18454.75225130264
6_industrial_products_and_services,2018-2019,12345.856776109138
6_industrial_products_and_services,2019-2020,12379.681041249163
6_industrial_products_and_services,2020-2021,12345.856776109138
NA,2019-2020,1976.143929939792
NA,2020-2021,4745.345621237
