owner_org,d_fiscal_year,total
aandc-aadnc,2017-2018,3028.430732375086
aandc-aadnc,2018-2019,2538.903572895277
acoa-apeca,2017-2018,267.4101423877328
acoa-apeca,2018-2019,9119.985193078628
acoa-apeca,2019-2020,23234.228354771727
acoa-apeca,2020-2021,24370.787442262
cbsa-asfc,2017-2018,3495.0899999999997
cbsa-asfc,2018-2019,7658.847880393862
cbsa-asfc,2019-2020,11624.893565957178
cbsa-asfc,2020-2021,8098.041561678607
chrc-ccdp,2017-2018,2994.1572096070786
chrc-ccdp,2018-2019,2994.1572096070786
chrc-ccdp,2019-2020,3002.360380044358
chrc-ccdp,2020-2021,2994.1572096070786
cic,2017-2018,26747.777255848076
csc-scc,2017-2018,371774.5386148167
csc-scc,2018-2019,370538.8062099946
csc-scc,2019-2020,337419.1936160372
csc-scc,2020-2021,295789.0916382044
csps-efpc,2017-2018,113857.30990259115
csps-efpc,2018-2019,99859.67448260254
csps-efpc,2019-2020,102744.95108788494
csps-efpc,2020-2021,33153.25733523949
dfo-mpo,2017-2018,30722.2805899705
dfo-mpo,2018-2019,11354.565631163709
dfo-mpo,2019-2020,16282.10325443787
dfo-mpo,2020-2021,14644.581114398423
dnd-mdn,2017-2018,232357.2859088733
dnd-mdn,2018-2019,5859.5478969192955
ec,2017-2018,11203.382588796745
ec,2018-2019,5979.096874511031
esdc-edsc,2017-2018,23225.35
hc-sc,2017-2018,89362.52307082017
hc-sc,2018-2019,102270.49781478764
hc-sc,2019-2020,118232.04007255836
hc-sc,2020-2021,124865.85736769257
jus,2018-2019,63850.4411156742
jus,2019-2020,242280.93565944672
jus,2020-2021,329668.09300036787
lac-bac,2017-2018,110613.93480358437
lac-bac,2018-2019,178914.62674325577
lac-bac,2019-2020,192054.52333219294
lac-bac,2020-2021,187269.64906867637
nfb-onf,2017-2018,67013.72
nrc-cnrc,2017-2018,468210.80011099746
nrc-cnrc,2018-2019,1008855.3642709872
nrc-cnrc,2019-2020,2413592.855253804
nrc-cnrc,2020-2021,839828.7626233983
nrcan-rncan,2017-2018,111251.89841235425
nrcan-rncan,2018-2019,126757.07708851447
nrcan-rncan,2019-2020,128009.73265861368
nrcan-rncan,2020-2021,93933.36305584693
opc-cpvp,2018-2019,9968.959260948906
opc-cpvp,2019-2020,37391.96316370121
opc-cpvp,2020-2021,45575.21335632584
osfi-bsif,2017-2018,140617.813751492
osfi-bsif,2018-2019,147587.46219617984
osfi-bsif,2019-2020,213608.36099895943
osfi-bsif,2020-2021,271261.352275417
pbc-clcc,2017-2018,4546.304112554112
pbc-clcc,2018-2019,2665.504329004329
pc,2017-2018,32915.334599597925
pc,2018-2019,5095.334856390945
pc,2019-2020,4477.629897674401
pc,2020-2021,3436.617150370607
ps-sp,2017-2018,558.359069003286
ps-sp,2018-2019,3454.25525739321
ps-sp,2019-2020,3463.7189704271636
ps-sp,2020-2021,3454.25525739321
pwgsc-tpsgc,2017-2018,257024.05767238865
pwgsc-tpsgc,2018-2019,323788.72945737693
pwgsc-tpsgc,2019-2020,384813.612435173
pwgsc-tpsgc,2020-2021,386990.4257190221
rcmp-grc,2017-2018,12642.9
tc,2017-2018,2002.7711822660099
tc,2018-2019,2002.7711822660099
tc,2019-2020,2008.2582266009852
tc,2020-2021,334.7097044334975
tsb-bst,2017-2018,5794.829766387668
tsb-bst,2018-2019,32896.040383198226
tsb-bst,2019-2020,39330.73665097517
tsb-bst,2020-2021,39223.27562187414
vac-acc,2017-2018,16356.44
