d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1535.19,1574.98
2018-2019,218864.10,221962.44
2019-2020,658680.74,647179.58
2020-2021,871523.27,822975.24
2021-2022,966448.34,897455.52
