d_fiscal_year,total,total_constant_2019_dollars
2017-2018,2952697.74,3047008.51
2018-2019,2348586.13,2379523.12
2019-2020,3996152.09,3945106.67
2020-2021,4460341.73,4244763.21
2021-2022,4081665.63,3794829.27
2022-2023,4093740.63,3662977.23
