d_most_recent_it_subcategory,d_fiscal_year,total,total_constant_2019_dollars
it_consulting_services,2017-2018,15719845.88,16108225.53
it_consulting_services,2018-2019,5765479.59,5849773.90
it_consulting_services,2019-2020,10303737.01,10203040.73
it_consulting_services,2020-2021,9727240.36,9245352.96
it_consulting_services,2021-2022,7241474.25,6724717.40
it_devices_equipment,2017-2018,2909263.52,2981677.70
it_devices_equipment,2018-2019,2601032.67,2638975.28
it_devices_equipment,2019-2020,1978425.74,1962622.47
it_devices_equipment,2020-2021,5935425.40,5628123.89
it_devices_equipment,2021-2022,3805677.29,3527308.66
it_other,2017-2018,1153875.43,1183546.64
it_other,2018-2019,1362879.29,1380064.57
it_other,2019-2020,1028931.19,1019802.37
it_other,2020-2021,641398.45,606548.31
it_other,2021-2022,5018121.63,4632383.24
it_software_licensing,2017-2018,1461035.87,1498100.19
it_software_licensing,2018-2019,1346083.11,1366101.17
it_software_licensing,2019-2020,1542360.05,1524592.27
it_software_licensing,2020-2021,1869889.96,1773306.73
it_software_licensing,2021-2022,2785150.53,2581746.31
