d_most_recent_category,total,percentage
3_information_technology,84197327.22,0.4657
2_professional_services,62909493.63,0.3479
8_security_and_protection,16220853.55,0.0897
10_office_management,5777470.87,0.032
9_human_capital,4763831.50,0.0263
6_industrial_products_and_services,3561350.48,0.0197
5_transportation_and_logistics,2380280.83,0.0132
1_facilities_and_construction,796628.03,0.0044
7_travel,155704.67,9e-4
0_other,46692.42,3e-4
