d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
0_other,2017-2018,4347.10,4481.48
0_other,2018-2019,42345.32,43325.04
1_facilities_and_construction,2017-2018,100807.03,103996.97
1_facilities_and_construction,2018-2019,362821.27,368518.03
1_facilities_and_construction,2019-2020,153286.79,151273.72
1_facilities_and_construction,2020-2021,126689.25,120525.40
1_facilities_and_construction,2021-2022,53011.25,49658.76
1_facilities_and_construction,2022-2023,1496912.06,1344819.92
10_office_management,2017-2018,1226372.45,1264071.12
10_office_management,2018-2019,2130309.07,2165732.77
10_office_management,2019-2020,1282950.89,1274419.66
10_office_management,2020-2021,532994.90,506997.94
10_office_management,2021-2022,588283.43,545562.78
10_office_management,2022-2023,1203472.26,1072185.97
2_professional_services,2017-2018,13782221.11,14198448.55
2_professional_services,2018-2019,19082810.13,19420036.31
2_professional_services,2019-2020,13663861.70,13618004.61
2_professional_services,2020-2021,7852135.25,7471201.40
2_professional_services,2021-2022,8516643.29,7906561.81
2_professional_services,2022-2023,8784122.94,7854713.84
3_information_technology,2017-2018,21240441.29,21873928.64
3_information_technology,2018-2019,11064989.89,11255296.90
3_information_technology,2019-2020,14842940.50,14707356.08
3_information_technology,2020-2021,18490426.20,17582273.69
3_information_technology,2021-2022,19428256.56,18026617.01
3_information_technology,2022-2023,20006710.28,17866278.07
5_transportation_and_logistics,2017-2018,462748.46,477334.77
5_transportation_and_logistics,2018-2019,475460.66,483136.90
5_transportation_and_logistics,2019-2020,587303.75,582307.76
5_transportation_and_logistics,2020-2021,557688.30,531007.89
5_transportation_and_logistics,2021-2022,235637.13,217272.40
5_transportation_and_logistics,2022-2023,479264.48,428246.86
6_industrial_products_and_services,2017-2018,571157.38,587768.64
6_industrial_products_and_services,2018-2019,236549.44,240906.26
6_industrial_products_and_services,2019-2020,273364.00,272243.12
6_industrial_products_and_services,2020-2021,2343913.91,2254940.65
6_industrial_products_and_services,2021-2022,141237.95,130198.55
6_industrial_products_and_services,2022-2023,294128.60,262904.68
7_travel,2017-2018,41888.28,43084.55
7_travel,2018-2019,16631.68,17061.88
7_travel,2019-2020,33141.43,32845.71
7_travel,2021-2022,64043.28,58211.34
8_security_and_protection,2017-2018,3201846.87,3300776.52
8_security_and_protection,2018-2019,3391151.07,3456012.37
8_security_and_protection,2019-2020,4114303.64,4081312.94
8_security_and_protection,2020-2021,2591174.94,2467542.32
8_security_and_protection,2021-2022,3007127.03,2793282.55
8_security_and_protection,2022-2023,3331393.65,2980032.29
9_human_capital,2017-2018,960427.89,989539.10
9_human_capital,2018-2019,1168779.53,1191111.96
9_human_capital,2019-2020,1228095.35,1215099.76
9_human_capital,2020-2021,685168.21,652777.24
9_human_capital,2021-2022,713785.36,661516.01
9_human_capital,2022-2023,947670.99,847945.07
