d_vendor_name,overall_total
CANADIAN CORPS OF COMMISSIONAIRES,13313947.88
"NAUT MAWT TRIBAL COUNCIL",10769981.50
MINDWIRE SYSTEMS,9859777.48
ADRM TECHNOLOGY CONSULTING,6594553.02
MCCARTHY TETRAULT,5320766.60
SYNERSOLUTIONS TECHNOLOGIES,4281095.40
MICROSOFT CANADA,4225071.44
CISION CANADA,3627814.76
COFOMO,3465513.43
PRICEWATERHOUSE COOPERS,1925261.37
DELOITTE AND TOUCHE,1894857.73
NISHA TECHONOLOGIES,1891765.19
IBISKA TELECOM,1818315.25
SI SYSTEMS,1667336.09
IPSOS,1571450.45
TEKNION,1545073.32
TEKSYSTEMS CANADA,1381254.38
EXCEL HUMAN RESOURCES,1341105.70
NEWFOUND RECRUITING,1324420.80
L3HARRIS,1310602.92
APPLIED ELECTONICS,1182534.07
XEROX,797019.49
QUINTET CONSULTING,726772.24
SIMPLEX GRINNELL,676972.02
MEDIA Q,656996.69
PRINTERS PLUS,656630.06
ROGERS,629386.71
CGI,621784.62
MODIS CANADA,591415.20
KONICA MINOLTA BUSINESS SOLUTIONS,569121.91
FACTIVA,456115.76
CDW CANADA,450968.53
EBSCO CANADA,435100.84
ARI FINANCIAL SERVICES,430588.17
SOFTCHOICE,428192.13
ADVANCED CHIPPEWA TECHNOLOGIES,412736.04
BELL CANADA,401041.15
I4C INFORMATION TECHNOLOGY,377073.27
TOTEM OFFISOURCE,371561.36
FORD MOTOR COMPANY,337281.28
DYNAMIC PERSONNEL CONSULTANTS,331437.99
ENVIRONICS RESEARCH GROUP,307360.00
IRON MOUNTAIN,306688.16
ADVANCED BUSINESS INTERIORS,304097.41
NUIX NORTH AMERICA,283922.31
EKOS RESEARCH ASSOCIATES,280034.55
LUMINA IT,274608.63
ALTIS HUMAN RESOURCES,271721.39
IBM CANADA,259541.91
DELL COMPUTER,254610.51
NOVA NETWORKS,252259.85
IHS GLOBAL,247601.65
CEDROM SNI,208180.51
CBCI TELECOM,202471.28
FEDERAL EXPRESS CANADA,191365.85
TOSHIBA CANADA,187969.06
INTERACTIVE AUDIO VISUAL,181853.70
CNW GROUP,175972.19
WORKDYNAMICS TECHNOLOGIES,166876.39
ECLIPSYS SOLUTIONS,166499.23
HYPERTEC,162841.48
"NATIONAL ARTS CENTRE",154608.92
TELUS CANADA,135468.53
BP M GOVERNMENT IM IT CONSULTING,130515.00
CARAHSOFT TECHNOLOGY,121222.46
RANDSTAD,113000.00
FMC PROFESSIONALS,111014.03
UNIVERSITY OF TORONTO,106623.98
TAG HR,103667.62
EBERHARD VON HUENE ASSOCIATES,102676.94
ECOLE DE LANGUES ABCE,96790.75
LIONBRIDGE,94007.98
TRM TECHNOLOGIES,91982.00
MNP,86280.00
BDO CANADA,73981.37
SUPREMEX,71009.23
RAYMOND CHABOT GRANT THORNTON,69777.50
CORADIX TECHNOLOGY CONSULTING,65447.34
AVI SPL CANADA,64832.51
DYNABOOK CANADA,62586.20
CONTRACT COMMUNITY,62263.00
SOFTSIM TECHNOLOGIES,57956.79
FAST FORWARD FRENCH,57571.82
PURESPIRIT SOLUTIONS,56596.03
TOYOTA CANADA,55243.41
THE VCAN GROUP,51902.85
ARTEMP PERSONNEL SERVICES,49569.15
QMR,48027.26
THE RIGHT DOOR CONSULTING,47714.25
A HUNDRED ANSWERS,47503.34
GLOBAL KNOWLEDGE,47460.00
ADGA GROUP,39386.80
ITEX,38443.09
AON REED STENHOUSE,36547.92
FAST TRACK STAFFING,32792.65
ORACLE CANADA,30493.74
INTEGRA NETWORKS,30464.80
FCA CANADA,30025.69
ECOLE DE LANGUES LA CITE,29021.30
MISHKUMI TECHNOLOGIES,27063.74
HORIZANT,25795.46
SYSTEMSCOPE,24464.50
LANSDOWNE TECHNOLOGIES,24323.25
INFO TECH RESEARCH GROUP,23962.19
THE KTL GROUP,23805.12
NIMBLE INFORMATION STRATEGIES,22769.50
THE MASHA KRUPP TRANSLATION GROUP,22679.10
ZYCOM,22672.32
LAURENTIAN TECHNOLOGIES,21025.35
GENESIS INTEGRATION,20771.44
ST JOSEPH PRINT GROUP,19515.32
QUANTUM MANAGEMENT SERVICES,18645.00
PROTAK CONSULTING GROUP,17883.87
MORNEAU SHEPELL,16822.75
COSSETTE COMMUNICATIONS,16272.00
TURTLE ISLAND STAFFING,15492.13
CANON,14871.94
GLOBAL UPHOLSTERY,14825.21
ASOKAN BUSINESS INTERIORS,14367.75
GOSS GILROY,13969.63
DECISIVE TECHNOLOGIES,13883.07
PITNEY BOWES,13626.39
PURELOGIC,11258.19
SHI CANADA,10642.39
OPENFRAME TECHNOLOGIES,8279.05
GARTNER,6960.37
LEXISNEXIS CANADA,1120.16
THOMSON REUTERS,662.61
