d_fiscal_year,total,total_constant_2019_dollars
2017-2018,707056.88,728727.64
2018-2019,707056.88,719981.16
2019-2020,708994.02,703304.28
2020-2021,707056.88,674089.98
2021-2022,707056.88,661636.28
