d_fiscal_year,total,total_constant_2019_dollars
2017-2018,623721.84,642922.62
2018-2019,403483.78,411364.35
2019-2020,493392.93,493409.87
2020-2021,757839.56,721440.94
2021-2022,853803.19,800252.51
2022-2023,540242.57,486632.95
