owner_org,d_fiscal_year,total
cfia-acia,2017-2018,84517.80738812785
nrcan-rncan,2018-2019,10328.2
pco-bcp,2018-2019,22679.1
ps-sp,2017-2018,415604.0474393531
ps-sp,2018-2019,498466.3803657381
ps-sp,2019-2020,345726.10170965723
ps-sp,2020-2021,6097.090485251591
pwgsc-tpsgc,2017-2018,11300
pwgsc-tpsgc,2018-2019,11300
pwgsc-tpsgc,2019-2020,2571321.5175366
pwgsc-tpsgc,2020-2021,2109026.8224633997
tbs-sct,2017-2018,1381353.5348442586
tbs-sct,2018-2019,1381353.5348442586
tbs-sct,2019-2020,1385138.0650767086
tbs-sct,2020-2021,1381353.5348442586
