d_fiscal_year,total,total_constant_2019_dollars
2017-2018,3467844.84,3557134.42
2018-2019,4750702.59,4822930.50
2019-2020,5431218.91,5381828.66
2020-2021,6969221.04,6625389.54
2021-2022,4272904.07,3968209.45
