d_most_recent_category,d_fiscal_year,total
11_defence,2018-2019,105354.8008988764
11_defence,2019-2020,43479.7591011236
2_professional_services,2017-2018,455730.6203675227
2_professional_services,2018-2019,458475.3081623556
2_professional_services,2019-2020,468166.52269136836
2_professional_services,2020-2021,809549.0703122042
3_information_technology,2017-2018,2988590.6702978965
3_information_technology,2018-2019,4186872.4786043987
3_information_technology,2019-2020,4919572.628849332
3_information_technology,2020-2021,6159671.96903611
