owner_org,d_fiscal_year,total,total_constant_2019_dollars
cbsa-asfc,2017-2018,672772.16,693568.27
cbsa-asfc,2018-2019,672772.16,685664.59
cbsa-asfc,2019-2020,674615.37,669233.98
cbsa-asfc,2020-2021,672772.16,640694.84
cbsa-asfc,2021-2022,90401.20,85609.49
cfia-acia,2018-2019,1034366.66,1053210.97
cfia-acia,2019-2020,1522663.64,1509242.08
cfia-acia,2020-2021,1614650.41,1537664.98
cfia-acia,2021-2022,638334.52,595356.53
cfia-acia,2022-2023,176633.21,158052.13
cihr-irsc,2017-2018,72765.65,74877.87
cihr-irsc,2018-2019,146737.35,149549.30
cnsc-ccsn,2020-2021,13249.33,12484.52
cnsc-ccsn,2021-2022,218838.90,203385.42
cnsc-ccsn,2022-2023,223166.04,199689.90
cra-arc,2017-2018,24365.63,25114.64
cra-arc,2020-2021,165016.09,157378.24
cra-arc,2021-2022,194921.91,181223.91
dfatd-maecd,2017-2018,1242928.16,1281111.09
dfatd-maecd,2018-2019,1473275.18,1502597.65
dfatd-maecd,2019-2020,1245579.89,1235438.33
dfatd-maecd,2020-2021,1237915.08,1178602.02
dfatd-maecd,2021-2022,372438.42,345852.86
dfatd-maecd,2022-2023,1005879.30,897958.16
dfo-mpo,2019-2020,165697.21,162374.78
dfo-mpo,2020-2021,753660.40,717859.36
dfo-mpo,2021-2022,95879.59,90468.80
dfo-mpo,2022-2023,24860.00,22056.70
dnd-mdn,2017-2018,319070.07,328932.87
dnd-mdn,2018-2019,436601.51,444861.68
dnd-mdn,2019-2020,79342.70,79490.41
dnd-mdn,2020-2021,178082.82,169460.63
dnd-mdn,2021-2022,610910.94,562999.84
dnd-mdn,2022-2023,427963.82,384237.04
feddevontario,2020-2021,12076.36,11379.26
feddevontario,2021-2022,85938.71,80325.96
feddevontario,2022-2023,111179.86,99249.06
hc-sc,2018-2019,26501.19,26861.99
hc-sc,2019-2020,53434.74,52993.56
hc-sc,2020-2021,107488.26,102036.17
hc-sc,2021-2022,201199.40,187156.20
hc-sc,2022-2023,132301.47,118452.26
ic,2017-2018,128169.53,131890.67
ic,2018-2019,15059.81,15200.49
ic,2019-2020,196853.21,195282.92
ic,2020-2021,196315.36,186955.18
ic,2021-2022,196315.36,182519.43
ic,2022-2023,196315.36,175663.81
infc,2017-2018,36448.87,37496.23
infc,2018-2019,181442.16,184919.16
infc,2019-2020,132027.30,131476.32
irb-cisr,2018-2019,84677.63,85702.00
irb-cisr,2019-2020,227882.45,226064.64
irb-cisr,2020-2021,238360.98,226884.58
irb-cisr,2021-2022,253844.17,236464.53
irb-cisr,2022-2023,138846.41,124909.44
nrcan-rncan,2017-2018,45822.35,47149.42
nrcan-rncan,2018-2019,489086.91,497675.35
nrcan-rncan,2019-2020,594777.85,590033.32
nrcan-rncan,2020-2021,504501.07,480828.04
nrcan-rncan,2021-2022,17805.97,16207.68
nrcan-rncan,2022-2023,189797.51,169086.35
nserc-crsng,2020-2021,310750.00,295933.65
nserc-crsng,2021-2022,310750.00,288912.25
ocol-clo,2018-2019,49145.95,49719.45
ocol-clo,2019-2020,149231.79,147509.63
pc,2022-2023,1075113.76,957777.16
pco-bcp,2017-2018,827640.00,853597.80
pco-bcp,2018-2019,85380.87,86835.50
pco-bcp,2019-2020,266908.64,263745.01
pco-bcp,2020-2021,144491.29,137707.57
phac-aspc,2017-2018,74338.88,76529.04
phac-aspc,2018-2019,33472.70,34114.14
phac-aspc,2019-2020,33564.41,33296.66
phac-aspc,2020-2021,12560.85,11835.78
phac-aspc,2021-2022,40822.76,38658.95
phac-aspc,2022-2023,6482.22,5736.41
ps-sp,2017-2018,23523.55,24195.35
pwgsc-tpsgc,2021-2022,39734.19,37252.71
rcmp-grc,2021-2022,27808.59,25138.53
rcmp-grc,2022-2023,27808.59,25118.51
ssc-spc,2020-2021,363297.58,346257.12
ssc-spc,2021-2022,593688.31,551372.66
ssc-spc,2022-2023,569347.69,509454.70
tbs-sct,2020-2021,473897.39,451447.66
tbs-sct,2021-2022,492799.28,458168.14
tbs-sct,2022-2023,492799.28,440958.86
tc,2018-2019,24860.00,25304.58
tsb-bst,2019-2020,98717.54,98129.92
wage,2019-2020,24920.83,24945.72
wage,2020-2021,5038.66,4761.85
wage,2021-2022,40634.37,37268.29
wage,2022-2023,225935.29,202231.80
