owner_org,d_fiscal_year,total
dfo-mpo,2020-2021,811148.63
dnd-mdn,2017-2018,896199.3906067519
dnd-mdn,2018-2019,1037713.6353816742
dnd-mdn,2019-2020,2406282.082140512
dnd-mdn,2020-2021,626502.8344955834
