owner_org,d_fiscal_year,total,total_constant_2019_dollars
dfo-mpo,2017-2018,11245.25,11519.79
dfo-mpo,2021-2022,1973.96,138.95
dnd-mdn,2017-2018,2036336.11,2087740.76
dnd-mdn,2018-2019,2333383.02,2370105.12
dnd-mdn,2019-2020,691859.26,690018.59
dnd-mdn,2020-2021,315576.92,300931.20
dnd-mdn,2021-2022,162596.18,142279.81
nrc-cnrc,2018-2019,13208.93,13495.82
nrc-cnrc,2019-2020,10444.86,10284.77
nrc-cnrc,2020-2021,21855.52,20933.90
rcmp-grc,2017-2018,24673.06,25326.64
