d_fiscal_year,total,total_constant_2019_dollars
2017-2018,2072254.42,2124587.19
2018-2019,2346591.95,2383600.94
2019-2020,702304.12,700303.36
2020-2021,337432.44,321865.09
2021-2022,164570.14,142418.77
