owner_org,d_fiscal_year,total,total_constant_2019_dollars
dfo-mpo,2017-2018,44091692.72,45273593.56
dfo-mpo,2020-2021,6498953.79,6288043.92
dfo-mpo,2021-2022,18605916.19,12199448.45
dnd-mdn,2017-2018,0.00,0.00
dnd-mdn,2018-2019,4427.00,4469.84
dnd-mdn,2019-2020,65333.83,65252.01
dnd-mdn,2021-2022,33674.00,30910.20
nrc-cnrc,2017-2018,53075.94,54928.84
nrc-cnrc,2018-2019,59427.94,60210.94
nrc-cnrc,2019-2020,48672.50,48713.14
tc,2017-2018,1437968.36,1466647.18
tc,2018-2019,785962.07,795842.59
tc,2019-2020,2874931.12,2872472.56
tc,2020-2021,1736578.14,1707888.70
tc,2021-2022,3432943.95,917625.38
