d_fiscal_year,total,total_constant_2019_dollars
2017-2018,349751.54,360446.83
2018-2019,161573.32,165803.77
2019-2020,184121.04,183393.69
2020-2021,321286.72,305441.59
2021-2022,1031815.34,959628.33
2022-2023,804683.47,715348.14
